id_student,code_module,code_presentation,clicks_week1,clicks_week2,clicks_week3,click_trend,days_since_last_click,assessment_click_ratio,unique_resources,registered_late,unregistered_early,num_of_prev_attempts,imd_band_enc,education_enc,final_result,result_enc,gender,age_band,region,disability,studied_credits
629886,BBB,2014B,75,105,126,51,36,0.046476761619190406,73,0,0,0,4,1,Pass,0,F,35-55,Scotland,N,60
629891,BBB,2014B,61,29,23,-38,42,0.13950276243093923,56,0,0,0,3,2,Distinction,0,F,0-35,South West Region,N,60
629923,BBB,2014B,5,18,25,20,50,0.12481426448736999,55,0,0,0,0,1,Fail,1,F,0-35,East Anglian Region,N,60
629971,BBB,2014B,0,0,0,0,269,0.0,0,0,1,0,2,2,Withdrawn,1,F,0-35,East Midlands Region,N,120
629976,BBB,2014B,13,38,0,-13,142,0.2737642585551331,36,0,1,0,0,3,Withdrawn,1,F,0-35,Scotland,N,60
629983,BBB,2014B,0,0,0,0,269,0.0,0,0,1,0,3,2,Withdrawn,1,F,0-35,South East Region,N,60
629991,BBB,2014B,0,0,0,0,269,0.0,0,0,1,0,9,1,Withdrawn,1,F,0-35,East Anglian Region,N,60
630028,BBB,2014B,34,14,4,-30,35,0.19306930693069307,61,0,0,0,1,2,Pass,0,F,35-55,London Region,N,120
630029,BBB,2014B,8,24,0,-8,50,0.13333333333333333,26,0,0,0,2,3,Pass,0,M,0-35,London Region,N,120
630030,BBB,2014B,0,0,1,1,46,0.6028368794326241,22,0,0,0,1,1,Pass,0,F,0-35,West Midlands Region,N,120
630037,BBB,2014B,0,0,0,0,269,0.0,0,0,1,0,5,1,Withdrawn,1,F,35-55,South East Region,N,120
630052,BBB,2014B,12,4,6,-6,41,0.16846652267818574,43,0,0,0,0,1,Distinction,0,F,0-35,West Midlands Region,N,60
630053,BBB,2014B,15,12,11,-4,64,0.22133333333333333,60,0,0,0,3,1,Pass,0,F,0-35,East Midlands Region,N,60
630090,BBB,2014B,9,155,213,204,50,0.06552706552706553,20,0,0,0,6,1,Fail,1,F,0-35,Wales,Y,60
630134,BBB,2014B,0,0,0,0,269,0.0,0,0,1,0,8,1,Withdrawn,1,F,0-35,East Anglian Region,N,60
630147,BBB,2014B,0,0,0,0,195,0.2318840579710145,28,0,0,0,0,1,Fail,1,F,35-55,Scotland,N,60
630182,BBB,2014B,0,0,0,0,269,0.0,0,0,1,0,2,1,Withdrawn,1,M,0-35,West Midlands Region,N,60
630260,BBB,2014B,3,0,18,15,76,0.47183098591549294,19,0,0,0,7,1,Fail,1,M,0-35,South East Region,N,60
630315,BBB,2014B,43,41,56,13,42,0.1010016694490818,67,0,0,0,3,0,Pass,0,F,35-55,Wales,N,60
630333,BBB,2014B,30,47,6,-24,51,0.229607250755287,29,0,0,0,3,2,Pass,0,F,0-35,East Anglian Region,N,60
630340,BBB,2014B,0,0,0,0,269,0.0,0,0,1,0,2,1,Withdrawn,1,F,0-35,East Midlands Region,N,60
630345,BBB,2014B,37,23,6,-31,46,0.1683673469387755,33,0,0,0,3,1,Fail,1,F,0-35,South West Region,Y,60
630372,BBB,2014B,4,6,0,-4,68,0.3716216216216216,33,0,0,0,6,2,Pass,0,F,35-55,Scotland,N,60
630393,BBB,2014B,10,114,26,16,55,0.10075187969924812,45,0,0,0,5,3,Distinction,0,F,35-55,Scotland,N,60
630415,BBB,2014B,89,115,92,3,40,0.09381514940931203,61,0,0,0,3,1,Pass,0,F,0-35,East Anglian Region,N,60
630443,BBB,2014B,15,8,38,23,54,0.2127659574468085,48,0,0,0,0,2,Pass,0,F,0-35,West Midlands Region,Y,120
630451,BBB,2014B,56,56,30,-26,37,0.07223264540337711,47,0,0,0,9,2,Distinction,0,F,35-55,East Midlands Region,N,60
630476,BBB,2014B,2,16,4,2,212,0.22058823529411764,16,0,1,0,0,1,Withdrawn,1,F,35-55,North Western Region,Y,60
630497,BBB,2014B,0,64,0,0,256,0.015625,14,0,0,0,2,2,Fail,1,F,0-35,East Midlands Region,N,60
630549,BBB,2014B,26,0,12,-14,67,0.38495575221238937,33,0,0,0,4,2,Fail,1,F,0-35,West Midlands Region,N,60
630561,BBB,2014B,24,323,26,2,46,0.0496,29,0,0,0,9,2,Pass,0,F,0-35,South West Region,N,60
630586,BBB,2014B,0,3,5,5,42,0.32432432432432434,33,0,0,0,2,2,Fail,1,F,0-35,West Midlands Region,Y,60
630608,BBB,2014B,153,182,189,36,50,0.0889063729346971,36,0,0,0,3,2,Pass,0,F,35-55,West Midlands Region,N,120
630718,BBB,2014B,115,62,83,-32,42,0.02968036529680365,47,0,0,0,1,1,Pass,0,F,0-35,West Midlands Region,N,60
630736,BBB,2014B,39,1,32,-7,49,0.2585227272727273,50,0,0,0,4,1,Pass,0,F,0-35,West Midlands Region,N,60
630763,BBB,2014B,26,5,2,-24,52,0.21724137931034482,23,0,0,0,7,1,Pass,0,F,0-35,South East Region,N,60
630778,BBB,2014B,20,0,0,-20,48,0.1850828729281768,86,0,0,0,9,2,Pass,0,F,35-55,Wales,N,60
630794,BBB,2014B,64,42,95,31,48,0.08011583011583012,48,0,0,0,0,1,Fail,1,F,35-55,Scotland,N,60
630823,BBB,2014B,81,210,51,-30,41,0.04943273905996758,46,0,0,0,6,2,Pass,0,F,0-35,Scotland,N,60
630833,BBB,2014B,10,22,8,-2,115,0.17708333333333334,25,0,0,0,5,1,Fail,1,F,0-35,West Midlands Region,N,60
630876,BBB,2014B,6,95,75,69,45,0.12452830188679245,51,0,0,0,7,1,Pass,0,F,35-55,Scotland,N,60
630902,BBB,2014B,0,0,0,0,269,0.0,0,0,1,0,2,1,Withdrawn,1,F,0-35,South Region,N,60
630920,BBB,2014B,0,0,0,0,269,0.0,0,0,1,0,7,1,Withdrawn,1,F,0-35,Scotland,N,60
630944,BBB,2014B,0,66,0,0,49,0.19753086419753085,56,1,0,0,5,2,Pass,0,F,0-35,West Midlands Region,N,60
630957,BBB,2014B,0,0,0,0,269,0.0,0,0,1,0,3,1,Withdrawn,1,F,35-55,North Western Region,N,60
630999,BBB,2014B,8,19,1,-7,229,0.045454545454545456,10,0,1,0,9,2,Withdrawn,1,F,0-35,South West Region,N,120
631031,BBB,2014B,0,58,46,46,184,0.06349206349206349,30,0,1,0,3,3,Withdrawn,1,F,35-55,Scotland,N,60
631081,BBB,2014B,86,90,20,-66,39,0.1111111111111111,73,0,0,0,8,2,Pass,0,F,0-35,West Midlands Region,N,60
631082,BBB,2014B,0,0,0,0,269,0.0,0,0,1,0,1,2,Withdrawn,1,F,0-35,North Western Region,N,60
631086,BBB,2014B,0,16,39,39,50,0.29133858267716534,18,0,0,0,9,2,Fail,1,F,0-35,East Midlands Region,N,120
631108,BBB,2014B,101,31,14,-87,50,0.11440677966101695,54,0,0,0,9,1,Pass,0,F,35-55,South East Region,N,60
631109,BBB,2014B,184,78,212,28,40,0.031207598371777476,44,0,0,0,3,0,Pass,0,F,0-35,East Anglian Region,N,60
631132,BBB,2014B,3,0,30,27,49,0.10062893081761007,39,0,0,0,1,1,Fail,1,F,0-35,East Midlands Region,Y,60
631190,BBB,2014B,0,0,0,0,269,0.0,0,0,1,0,0,1,Withdrawn,1,M,0-35,North Western Region,Y,120
631197,BBB,2014B,0,0,0,0,269,0.0,0,0,1,0,1,2,Withdrawn,1,F,0-35,North Western Region,Y,60
631225,BBB,2014B,141,13,8,-133,50,0.1811764705882353,35,0,0,0,7,2,Pass,0,M,0-35,South East Region,N,60
631341,BBB,2014B,0,5,22,22,108,0.3935483870967742,25,0,0,0,1,2,Fail,1,F,0-35,West Midlands Region,N,60
631354,BBB,2014B,32,33,9,-23,159,0.17567567567567569,23,0,1,0,1,2,Withdrawn,1,F,0-35,South West Region,N,120
631384,BBB,2014B,0,21,0,0,49,0.18372093023255814,31,0,0,0,2,0,Pass,0,F,0-35,East Midlands Region,N,60
631422,BBB,2014B,21,27,0,-21,135,0.14560439560439561,46,0,1,0,7,1,Withdrawn,1,F,35-55,Scotland,N,60
631441,BBB,2014B,168,112,68,-100,49,0.06320987654320988,71,0,0,0,6,1,Distinction,0,F,35-55,North Western Region,N,60
631442,BBB,2014B,3,3,0,-3,257,0.0,7,0,0,0,2,1,Fail,1,M,0-35,South Region,Y,60
631444,BBB,2014B,0,14,6,6,249,0.0,2,0,1,0,2,2,Withdrawn,1,F,0-35,Wales,N,60
631445,BBB,2014B,14,15,20,6,39,0.17685589519650655,30,0,0,0,3,1,Pass,0,F,35-55,Wales,N,60
631492,BBB,2014B,25,1,12,-13,49,0.1774436090225564,59,0,0,0,1,3,Pass,0,F,0-35,South East Region,N,120
631515,BBB,2014B,106,134,191,85,35,0.029592284085927224,80,0,0,0,3,2,Pass,0,F,35-55,South Region,N,60
631518,BBB,2014B,0,0,0,0,269,0.0,0,0,1,0,6,1,Withdrawn,1,F,0-35,East Anglian Region,N,60
631530,BBB,2014B,1,10,13,12,35,0.11517367458866545,37,0,0,0,0,1,Pass,0,F,0-35,East Midlands Region,N,60
631561,BBB,2014B,0,2,3,3,98,0.7288135593220338,6,0,1,0,1,2,Withdrawn,1,F,0-35,West Midlands Region,Y,60
631563,BBB,2014B,0,1,0,0,122,0.5206611570247934,19,0,0,0,9,2,Fail,1,F,0-35,East Midlands Region,Y,120
631610,BBB,2014B,41,23,21,-20,178,0.20454545454545456,19,0,1,0,0,2,Withdrawn,1,F,35-55,East Midlands Region,N,60
631613,BBB,2014B,0,35,0,0,42,0.2327718223583461,68,0,0,0,4,1,Pass,0,F,35-55,London Region,N,60
631650,BBB,2014B,88,66,114,26,100,0.09157509157509157,54,0,0,0,3,2,Fail,1,M,35-55,South East Region,N,60
631679,BBB,2014B,56,31,9,-47,37,0.14656771799628943,49,0,0,0,3,3,Distinction,0,F,35-55,Wales,N,120
631724,BBB,2014B,229,32,32,-197,49,0.0855614973262032,50,0,0,0,7,2,Pass,0,F,0-35,South Region,N,60
631766,BBB,2014B,182,203,71,-111,41,0.023445902344590236,48,0,0,0,9,2,Pass,0,F,0-35,Scotland,N,60
631777,BBB,2014B,51,7,24,-27,38,0.15955983493810177,44,0,0,0,2,1,Distinction,0,F,35-55,South West Region,N,60
631848,BBB,2014B,45,0,6,-39,52,0.21568627450980393,50,0,0,0,2,2,Pass,0,F,0-35,West Midlands Region,N,60
631941,BBB,2014B,0,39,0,0,258,0.0,11,0,1,0,0,1,Withdrawn,1,F,0-35,London Region,N,60
632040,BBB,2014B,0,0,0,0,269,0.0,0,0,0,0,6,1,Fail,1,F,0-35,South Region,N,120
632084,BBB,2014B,63,9,25,-38,41,0.13450292397660818,39,0,0,0,1,2,Distinction,0,F,0-35,West Midlands Region,N,60
632113,BBB,2014B,2,26,7,5,188,0.14107883817427386,11,0,0,0,1,1,Fail,1,F,0-35,North Western Region,N,60
632148,BBB,2014B,50,58,9,-41,79,0.1676470588235294,29,0,0,0,2,2,Fail,1,F,0-35,West Midlands Region,Y,60
632181,BBB,2014B,59,57,25,-34,223,0.22857142857142856,20,0,1,0,7,2,Withdrawn,1,F,0-35,East Anglian Region,N,60
632231,BBB,2014B,14,0,0,-14,196,0.17777777777777778,21,0,0,0,1,1,Fail,1,F,0-35,London Region,N,60
632254,BBB,2014B,15,14,21,6,41,0.18298969072164947,33,0,0,0,3,2,Pass,0,F,0-35,South East Region,N,60
632302,BBB,2014B,17,0,0,-17,47,0.22510822510822512,49,0,0,0,1,2,Pass,0,F,35-55,London Region,Y,60
632447,BBB,2014B,321,123,158,-163,166,0.07146680942184154,59,0,1,0,5,1,Withdrawn,1,F,0-35,East Anglian Region,N,60
632454,BBB,2014B,22,27,37,15,36,0.3173076923076923,22,0,0,0,0,2,Pass,0,F,0-35,North Western Region,N,60
632470,BBB,2014B,13,15,0,-13,230,0.0,14,0,0,0,4,1,Fail,1,F,0-35,South Region,N,60
632503,BBB,2014B,80,129,65,-15,36,0.08533501896333755,93,0,0,0,5,1,Distinction,0,F,0-35,South East Region,N,60
632536,BBB,2014B,0,24,116,116,223,0.14204545454545456,13,0,0,0,4,2,Fail,1,F,0-35,London Region,N,120
632547,BBB,2014B,83,36,0,-83,189,0.11194029850746269,28,0,0,0,7,2,Fail,1,F,0-35,East Anglian Region,N,120
632574,BBB,2014B,13,25,6,-7,251,0.006944444444444444,14,0,1,0,9,1,Withdrawn,1,F,0-35,East Midlands Region,N,60
632578,BBB,2014B,83,31,64,-19,64,0.1419939577039275,35,0,0,0,6,1,Pass,0,M,35-55,Wales,N,60
632605,BBB,2014B,0,0,0,0,270,0.0,3,0,1,0,2,2,Withdrawn,1,F,0-35,South Region,N,120
632618,BBB,2014B,30,21,14,-16,173,0.057034220532319393,25,0,1,0,2,2,Withdrawn,1,F,0-35,East Midlands Region,N,120
632658,BBB,2014B,1,0,0,-1,56,0.31343283582089554,14,0,0,0,0,1,Pass,0,F,0-35,Yorkshire Region,N,60
632682,BBB,2014B,8,0,15,7,64,0.5672514619883041,32,0,0,0,0,1,Fail,1,F,0-35,North Western Region,N,60
632704,BBB,2014B,72,98,56,-16,36,0.17830882352941177,83,0,0,0,0,2,Pass,0,F,35-55,East Midlands Region,N,120
632712,BBB,2014B,0,2,0,0,38,0.6875,11,0,0,0,1,2,Fail,1,F,0-35,Yorkshire Region,N,60
632752,BBB,2014B,86,144,83,-3,39,0.0403041825095057,77,0,0,0,5,2,Pass,0,F,0-35,East Anglian Region,N,60
632823,BBB,2014B,46,90,9,-37,46,0.0691768826619965,59,0,0,0,7,2,Pass,0,F,35-55,East Anglian Region,N,60
632847,BBB,2014B,4,2,21,17,248,0.014705882352941176,6,0,1,0,4,1,Withdrawn,1,F,35-55,East Anglian Region,N,60
632869,BBB,2014B,16,7,16,0,50,0.3035019455252918,33,0,0,0,4,2,Fail,1,F,0-35,South East Region,N,60
632911,BBB,2014B,0,0,0,0,269,0.0,0,0,1,0,6,2,Withdrawn,1,F,35-55,South East Region,N,60
633024,BBB,2014B,24,66,9,-15,65,0.19540229885057472,75,0,0,0,4,2,Pass,0,F,35-55,London Region,N,60
633052,BBB,2014B,39,21,0,-39,260,0.010416666666666666,18,0,1,0,3,1,Withdrawn,1,F,0-35,Ireland,N,60
633130,BBB,2014B,30,24,2,-28,41,0.29178470254957506,46,0,0,0,8,1,Pass,0,M,0-35,Ireland,N,60
633162,BBB,2014B,0,13,8,8,229,0.0,5,0,0,0,6,2,Fail,1,F,0-35,South West Region,N,60
633193,BBB,2014B,70,36,0,-70,50,0.04895104895104895,33,0,0,0,3,1,Pass,0,F,0-35,East Midlands Region,N,60
633208,BBB,2014B,75,13,1,-74,49,0.1416490486257928,29,0,0,0,4,1,Pass,0,M,0-35,East Anglian Region,N,60
633212,BBB,2014B,30,44,18,-12,59,0.20396600566572237,28,0,0,0,8,1,Pass,0,F,0-35,Wales,N,60
633228,BBB,2014B,8,2,19,11,151,0.25287356321839083,20,0,0,0,0,2,Fail,1,F,0-35,West Midlands Region,N,60
633231,BBB,2014B,0,0,0,0,274,0.0,5,0,0,0,0,1,Fail,1,F,0-35,North Region,N,60
633245,BBB,2014B,129,221,67,-62,182,0.017584994138335287,34,0,0,0,0,1,Fail,1,F,0-35,North Western Region,N,60
633257,BBB,2014B,26,0,7,-19,42,0.21806167400881057,51,0,0,0,4,1,Fail,1,M,35-55,South West Region,N,60
633378,BBB,2014B,7,11,33,26,218,0.07947019867549669,32,0,1,0,4,2,Withdrawn,1,F,0-35,North Western Region,N,60
633380,BBB,2014B,60,10,20,-40,232,0.0,14,0,0,0,2,1,Fail,1,M,0-35,West Midlands Region,N,120
633386,BBB,2014B,0,0,24,24,38,0.128500823723229,47,0,0,0,4,1,Pass,0,F,35-55,Scotland,N,120
633394,BBB,2014B,221,30,30,-191,141,0.10135135135135136,29,0,0,0,2,2,Fail,1,F,0-35,North Western Region,N,60
633462,BBB,2014B,0,12,0,0,258,0.0,9,0,1,0,2,1,Withdrawn,1,F,0-35,South East Region,N,180
633472,BBB,2014B,4,6,35,31,49,0.12162162162162163,53,0,0,0,9,2,Pass,0,M,0-35,Wales,N,60
633491,BBB,2014B,62,26,14,-48,109,0.0045662100456621,23,0,0,0,9,3,Fail,1,F,0-35,Scotland,N,60
633499,BBB,2014B,0,1,0,0,36,0.18046709129511676,75,0,0,0,0,3,Pass,0,F,35-55,West Midlands Region,N,60
633560,BBB,2014B,8,8,9,1,52,0.13528336380255943,17,0,0,0,6,2,Distinction,0,F,0-35,South West Region,N,60
633570,BBB,2014B,0,13,5,5,50,0.35390946502057613,33,0,0,0,0,2,Pass,0,M,35-55,South East Region,N,60
633590,BBB,2014B,95,200,86,-9,38,0.06407097092163627,39,0,0,0,8,2,Distinction,0,F,0-35,East Anglian Region,N,60
633599,BBB,2014B,0,0,0,0,269,0.0,0,0,1,0,4,1,Withdrawn,1,F,0-35,West Midlands Region,N,60
633603,BBB,2014B,22,30,5,-17,35,0.2310405643738977,56,0,0,0,2,1,Fail,1,F,35-55,London Region,N,60
633613,BBB,2014B,0,0,0,0,269,0.0,0,0,1,0,2,1,Withdrawn,1,F,35-55,East Anglian Region,N,60
633646,BBB,2014B,55,6,11,-44,51,0.2668918918918919,36,0,0,0,3,2,Pass,0,F,35-55,South Region,N,60
633650,BBB,2014B,30,0,7,-23,39,0.20655737704918034,35,0,0,0,8,2,Pass,0,F,0-35,South West Region,Y,60
633669,BBB,2014B,0,28,0,0,43,0.43333333333333335,24,0,0,0,0,2,Pass,0,F,0-35,East Midlands Region,N,60
633865,BBB,2014B,0,47,1,1,250,0.0,16,0,0,0,1,3,Fail,1,F,0-35,Yorkshire Region,N,60
633883,BBB,2014B,0,0,0,0,278,0.0,4,0,1,0,0,2,Withdrawn,1,M,0-35,West Midlands Region,N,60
633890,BBB,2014B,0,0,9,9,253,0.0,6,0,0,0,9,1,Fail,1,F,0-35,East Anglian Region,N,60
633900,BBB,2014B,0,0,0,0,269,0.0,0,0,1,0,5,1,Withdrawn,1,F,35-55,South Region,N,60
633912,BBB,2014B,0,0,0,0,269,0.0,0,0,1,0,0,1,Withdrawn,1,F,35-55,East Midlands Region,N,60
633929,BBB,2014B,71,59,9,-62,42,0.04590354445090064,53,0,0,0,4,1,Pass,0,F,35-55,South Region,N,60
633935,BBB,2014B,0,3,0,0,49,0.4530612244897959,19,0,0,0,4,1,Pass,0,F,35-55,Ireland,N,60
634058,BBB,2014B,0,30,2,2,50,0.18055555555555555,33,0,0,0,9,3,Pass,0,F,0-35,South Region,N,120
634075,BBB,2014B,67,37,50,-17,62,0.09529553679131483,70,0,0,0,9,2,Distinction,0,F,0-35,West Midlands Region,N,120
634077,BBB,2014B,9,2,0,-9,49,0.29914529914529914,34,0,0,0,9,2,Pass,0,F,0-35,West Midlands Region,N,60
634164,BBB,2014B,30,192,19,-11,136,0.091164095371669,19,0,1,0,1,2,Withdrawn,1,F,0-35,East Midlands Region,N,60
634188,BBB,2014B,20,0,8,-12,40,0.45695364238410596,15,0,0,0,2,0,Pass,0,F,0-35,East Anglian Region,N,60
634230,BBB,2014B,98,193,59,-39,51,0.07858243451463791,61,0,0,0,9,2,Distinction,0,F,35-55,East Anglian Region,N,60
634265,BBB,2014B,12,32,5,-7,43,0.162754303599374,34,0,0,0,6,2,Pass,0,F,0-35,South East Region,N,60
634280,BBB,2014B,82,18,24,-58,41,0.12609649122807018,64,0,0,0,3,3,Distinction,0,M,0-35,West Midlands Region,N,120
634286,BBB,2014B,45,0,60,15,46,0.1968503937007874,53,0,0,0,2,3,Pass,0,F,0-35,London Region,N,60
634298,BBB,2014B,4,0,0,-4,268,0.0,10,0,1,0,0,1,Withdrawn,1,M,35-55,Yorkshire Region,Y,60
634304,BBB,2014B,13,9,24,11,50,0.11529411764705882,54,0,0,0,2,2,Pass,0,F,0-35,London Region,N,60
634353,BBB,2014B,8,28,0,-8,187,0.20930232558139536,28,0,0,0,8,2,Fail,1,F,0-35,South Region,N,60
634373,BBB,2014B,0,0,0,0,269,0.0,0,0,1,0,1,1,Withdrawn,1,F,0-35,Scotland,N,60
634396,BBB,2014B,0,0,0,0,269,0.0,0,0,1,0,8,2,Withdrawn,1,F,0-35,North Region,N,60
634412,BBB,2014B,206,112,23,-183,36,0.04946364719904649,79,0,0,0,0,2,Pass,0,F,35-55,North Western Region,N,120
634428,BBB,2014B,0,0,0,0,269,0.0,0,0,1,0,7,1,Withdrawn,1,M,35-55,South East Region,N,60
634472,BBB,2014B,67,58,38,-29,49,0.11812080536912752,34,0,0,0,7,2,Distinction,0,F,35-55,East Midlands Region,N,120
634477,BBB,2014B,17,211,16,-1,49,0.12,46,0,0,0,2,2,Pass,0,F,35-55,East Anglian Region,N,60
634481,BBB,2014B,1,0,1,0,77,0.5526315789473685,14,0,0,0,5,2,Pass,0,M,35-55,East Anglian Region,N,60
634483,BBB,2014B,41,135,23,-18,47,0.048307184145334435,110,0,0,0,1,1,Pass,0,F,35-55,East Anglian Region,N,60
634486,BBB,2014B,0,0,0,0,269,0.0,0,0,1,0,4,3,Withdrawn,1,F,35-55,East Anglian Region,N,60
634491,BBB,2014B,51,65,26,-25,50,0.1043338683788122,27,0,0,0,7,2,Pass,0,F,35-55,East Anglian Region,N,60
634606,BBB,2014B,13,21,7,-6,56,0.1978494623655914,35,0,0,0,4,1,Fail,1,F,0-35,North Western Region,N,60
634615,BBB,2014B,0,0,0,0,271,0.0,4,0,0,0,5,2,Fail,1,M,0-35,London Region,N,60
634715,BBB,2014B,22,128,94,72,49,0.051597051597051594,81,0,0,0,4,3,Distinction,0,F,0-35,Wales,N,60
634833,BBB,2014B,259,75,58,-201,40,0.05806845965770171,40,0,0,0,3,1,Distinction,0,F,35-55,South West Region,N,60
634851,BBB,2014B,35,4,0,-35,56,0.2621951219512195,38,0,0,0,1,2,Distinction,0,F,0-35,West Midlands Region,N,60
634876,BBB,2014B,11,277,100,89,76,0.09900990099009901,37,0,0,0,2,1,Pass,0,F,35-55,Wales,N,60
634928,BBB,2014B,49,39,59,10,40,0.08316008316008316,50,0,0,0,1,3,Pass,0,F,0-35,Wales,N,60
634932,BBB,2014B,0,0,0,0,278,0.0,1,0,0,0,0,1,Fail,1,F,35-55,Wales,N,60
634944,BBB,2014B,1,0,2,1,35,0.3448275862068966,44,0,0,0,4,3,Pass,0,F,35-55,North Region,N,60
634976,BBB,2014B,13,25,0,-13,35,0.205607476635514,39,0,0,0,4,3,Distinction,0,M,35-55,West Midlands Region,N,60
635011,BBB,2014B,0,0,22,22,48,0.3879781420765027,14,0,0,0,9,2,Pass,0,M,0-35,Wales,N,60
635113,BBB,2014B,0,1,0,0,70,0.5964912280701754,11,0,0,0,8,1,Pass,0,F,0-35,South Region,N,60
635122,BBB,2014B,11,70,55,44,36,0.23556231003039513,50,0,0,0,9,2,Pass,0,F,0-35,South East Region,N,60
635136,BBB,2014B,56,78,39,-17,39,0.047648136835675016,50,0,0,0,8,3,Pass,0,F,35-55,East Midlands Region,N,120
635173,BBB,2014B,26,55,51,25,50,0.08723958333333333,66,0,0,0,3,3,Distinction,0,F,0-35,Wales,N,120
635228,BBB,2014B,151,11,7,-144,48,0.17914438502673796,30,0,0,0,6,2,Pass,0,F,0-35,Wales,N,60
635230,BBB,2014B,165,185,87,-78,35,0.03551745254133497,42,0,0,0,6,2,Distinction,0,F,0-35,Wales,N,60
635241,BBB,2014B,2,0,0,-2,69,0.14744525547445256,53,0,0,0,6,2,Pass,0,F,35-55,Wales,N,60
635244,BBB,2014B,1,2,0,-1,38,0.12807881773399016,32,0,0,0,8,2,Pass,0,M,35-55,Wales,N,60
635245,BBB,2014B,0,0,0,0,269,0.0,0,0,0,0,4,2,Fail,1,M,35-55,Wales,N,60
635246,BBB,2014B,0,0,0,0,74,0.676056338028169,9,0,0,0,3,1,Fail,1,F,0-35,Wales,N,60
635247,BBB,2014B,13,31,0,-13,46,0.046511627906976744,41,0,0,0,3,3,Pass,0,M,0-35,Wales,N,60
635432,BBB,2014B,123,67,41,-82,189,0.08801955990220049,34,0,0,0,2,2,Fail,1,M,35-55,Wales,N,60
635433,BBB,2014B,19,15,0,-19,78,0.36585365853658536,21,0,0,0,9,2,Pass,0,F,35-55,Wales,N,60
635435,BBB,2014B,133,27,3,-130,50,0.18092909535452323,42,0,0,0,0,2,Pass,0,F,0-35,Wales,N,60
635473,BBB,2014B,5,0,1,-4,55,0.3108108108108108,13,0,0,0,7,3,Fail,1,M,0-35,North Western Region,N,120
635591,BBB,2014B,32,79,5,-27,75,0.1555232558139535,70,0,0,0,4,2,Pass,0,F,0-35,Scotland,N,60
635755,BBB,2014B,86,31,16,-70,46,0.061285500747384154,64,0,0,0,0,2,Distinction,0,F,0-35,Wales,Y,60
635761,BBB,2014B,28,0,6,-22,71,0.4303030303030303,29,0,0,0,0,1,Pass,0,F,0-35,Wales,N,60
635764,BBB,2014B,32,17,9,-23,46,0.23142857142857143,34,0,0,0,1,0,Pass,0,M,0-35,Wales,N,60
635771,BBB,2014B,0,2,0,0,55,0.5163398692810458,14,0,0,0,2,2,Pass,0,F,0-35,North Region,N,60
635773,BBB,2014B,2,13,3,1,56,0.3064516129032258,35,0,0,0,3,2,Pass,0,F,0-35,Wales,N,60
635774,BBB,2014B,57,10,0,-57,50,0.13318284424379231,72,0,0,0,0,2,Pass,0,F,0-35,Wales,N,60
635777,BBB,2014B,60,0,0,-60,266,0.016666666666666666,12,0,1,0,3,2,Withdrawn,1,F,0-35,Wales,N,60
635788,BBB,2014B,57,45,23,-34,35,0.08886509635974305,99,0,0,0,2,2,Pass,0,F,35-55,Wales,N,60
635793,BBB,2014B,19,16,0,-19,220,0.15853658536585366,22,0,1,0,0,1,Withdrawn,1,F,35-55,Wales,Y,60
636271,BBB,2014B,0,0,0,0,269,0.0,0,0,0,0,8,3,Fail,1,M,0-35,Wales,N,60
637864,BBB,2014B,0,0,0,0,269,0.0,0,0,0,0,8,3,Fail,1,F,35-55,Wales,N,60
1108120,BBB,2014B,0,0,0,0,275,0.0,19,0,1,0,3,2,Withdrawn,1,F,35-55,East Midlands Region,N,60
1127413,BBB,2014B,5,46,4,-1,72,0.32272727272727275,21,0,0,0,7,3,Distinction,0,F,35-55,Scotland,N,120
1332999,BBB,2014B,21,22,0,-21,40,0.21267893660531698,56,0,0,0,3,1,Distinction,0,F,35-55,Wales,N,60
1341507,BBB,2014B,5,4,10,5,46,0.2020997375328084,32,0,0,0,5,3,Distinction,0,F,35-55,Scotland,Y,60
1393589,BBB,2014B,13,10,0,-13,46,0.2599118942731278,41,0,0,0,9,2,Pass,0,F,35-55,South Region,N,60
1406920,BBB,2014B,83,142,154,71,39,0.047284345047923323,28,0,0,0,8,2,Pass,0,F,35-55,East Anglian Region,N,60
1431750,BBB,2014B,0,0,0,0,217,0.0,2,0,0,2,6,2,Fail,1,M,55<=,West Midlands Region,N,60
1453691,BBB,2014B,11,23,7,-4,112,0.14,35,0,1,0,1,2,Withdrawn,1,F,35-55,South East Region,N,60
1502193,BBB,2014B,53,38,71,18,36,0.054121151936444886,54,0,0,0,3,2,Pass,0,F,35-55,East Midlands Region,N,60
1508708,BBB,2014B,7,0,3,-4,251,0.0,5,0,0,0,5,2,Fail,1,M,35-55,South East Region,Y,90
1525567,BBB,2014B,63,57,122,59,35,0.04580152671755725,34,0,0,0,8,2,Distinction,0,M,35-55,Scotland,N,60
1536591,BBB,2014B,0,0,1,1,253,0.0,7,0,1,1,1,1,Withdrawn,1,F,35-55,London Region,N,120
1540042,BBB,2014B,1,9,0,-1,36,0.11936936936936937,36,0,0,0,4,1,Distinction,0,F,35-55,South Region,N,60
1559428,BBB,2014B,0,0,1,1,148,0.6885245901639344,6,0,0,0,1,3,Fail,1,F,35-55,Scotland,N,60
1560989,BBB,2014B,55,35,46,-9,210,0.014084507042253521,29,0,1,0,0,3,Withdrawn,1,F,35-55,Scotland,Y,60
