num_of_prev_attempts,studied_credits,clicks_week1,clicks_week2,clicks_week3,click_trend,module_presentation_length,days_since_last_click,unique_resources,registered_late,imd_band_enc,education_enc,age_enc,at_risk,gender_F,gender_M,region_East Anglian Region,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,disability_N,disability_Y
0,60,11,47,29,18,241,11,101,0,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,90,0,0,0,0,241,241,0,0,2,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,50,126,18,-32,241,13,50,0,5,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,79,36,39,-40,241,4,82,0,2,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,120,11,1088,456,445,241,6,138,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,110,185,26,-84,241,30,48,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,140,210,86,-54,241,35,89,0,8,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,0,0,0,0,241,241,0,0,8,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,30,29,18,258,229,241,5,76,0,2,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,30,106,39,246,140,241,8,104,0,5,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,0,0,0,0,241,249,1,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,30,505,263,401,-104,241,1,129,0,9,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,6,17,80,74,241,11,101,0,9,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,90,11,74,130,119,241,174,41,0,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,0,0,118,118,241,223,15,0,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,30,57,0,104,47,241,12,70,0,2,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,55,2,620,565,241,2,66,0,2,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,100,38,0,72,34,241,210,16,0,4,3,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,60,208,183,5,-203,241,4,90,0,6,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,30,75,148,138,63,241,121,58,0,8,3,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,0,3,70,70,241,11,55,0,5,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,90,5,0,0,-5,241,237,6,0,5,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,25,5,116,91,241,79,34,0,6,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,10,36,62,52,241,193,10,0,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,1,27,42,41,241,148,23,0,6,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,1,25,217,216,241,167,28,0,6,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,0,0,0,0,241,148,18,0,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,150,0,0,0,0,241,241,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,33,15,68,35,241,170,33,0,2,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,60,11,90,5,-6,241,0,52,0,8,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,0,0,0,0,241,241,0,0,2,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,11,139,378,367,241,13,75,0,9,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,90,36,0,0,-36,241,239,17,0,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,0,0,0,0,241,210,5,0,2,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,1205,10,282,-923,241,75,73,0,8,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,16,137,22,6,241,29,51,0,9,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,90,338,73,25,-313,241,0,96,0,9,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,30,10,4,0,-10,241,0,20,0,7,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,30,14,0,64,50,241,34,25,0,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,120,292,242,0,-292,241,231,11,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,24,3,77,53,241,223,23,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,120,217,32,11,-206,241,142,78,0,4,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,0,0,0,0,241,255,1,0,2,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,30,11,114,31,20,241,6,69,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,90,24,11,178,154,241,141,45,0,2,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,0,0,0,0,241,250,1,0,7,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,3,137,77,74,241,15,36,0,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,30,0,0,0,0,241,241,0,0,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,30,194,72,49,-145,241,185,52,0,9,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,60,308,15,252,-56,241,9,87,0,9,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,102,43,9,-93,241,14,42,0,2,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,30,6,0,0,-6,241,235,6,0,2,4,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,120,59,19,101,42,241,163,27,0,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,268,335,338,70,241,0,97,0,7,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,13,35,176,163,241,26,56,0,2,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,66,20,147,81,241,2,76,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,42,1,74,32,241,13,47,0,7,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,9,6,970,961,241,16,37,0,4,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,10,3,2,-8,241,215,9,0,8,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,90,106,14,64,-42,241,56,21,0,7,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,90,0,120,154,154,241,105,49,0,6,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,22,6,122,100,241,164,18,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,82,0,106,24,241,182,22,0,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,30,218,74,25,-193,241,0,72,0,4,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,60,37,22,98,61,241,218,27,0,5,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,30,6,5,99,93,241,141,27,0,9,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,30,169,32,67,-102,241,10,93,0,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,30,6,0,0,-6,241,239,5,0,0,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,3,2,121,118,241,216,11,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,17,42,89,72,241,139,56,0,5,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,228,42,126,-102,241,13,75,0,7,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,86,60,111,25,241,216,30,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,30,268,66,104,-164,241,0,127,0,9,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,135,50,15,-120,241,6,93,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,11,81,67,56,241,215,32,0,4,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,8,0,211,203,241,218,23,0,4,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,30,405,90,75,-330,241,6,68,0,7,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,0,6,141,141,241,15,65,0,5,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,76,19,87,11,241,198,35,0,2,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,90,11,10,0,-11,241,231,13,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,0,0,0,0,241,241,0,0,7,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,74,11,0,-74,241,0,36,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,120,0,0,0,0,241,241,0,0,9,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,238,43,160,-78,241,0,110,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,0,276,311,311,241,8,54,0,7,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,90,5,46,35,30,241,223,10,0,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,80,116,81,1,241,0,66,0,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,194,38,9,-185,241,2,122,0,7,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,267,164,81,-186,241,0,92,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,120,21,1,43,22,241,224,13,0,3,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,120,0,3,120,120,241,174,19,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,1,69,45,44,241,62,26,0,7,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,93,60,1,-92,241,140,22,0,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,120,0,106,0,0,241,7,79,0,3,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,34,200,65,31,241,13,86,0,5,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,30,9,79,76,67,241,11,68,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,30,1,107,74,73,241,224,18,0,8,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,82,70,150,68,241,13,79,0,8,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,143,450,49,-94,241,116,62,0,5,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,30,15,31,71,56,241,5,63,0,7,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,30,10,90,92,82,241,1,92,0,2,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,30,18,35,74,56,241,171,33,0,5,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,0,0,0,0,241,241,0,0,4,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,30,19,13,159,140,241,9,67,0,6,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,90,54,46,43,-11,241,217,14,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,14,21,150,136,241,71,31,0,5,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,120,15,177,0,-15,241,0,65,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,60,11,28,229,218,241,20,100,0,4,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,60,90,159,0,-90,241,9,77,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,30,105,13,161,56,241,1,51,0,6,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,90,2,51,66,64,241,26,47,0,9,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,75,163,75,0,241,211,37,0,5,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,327,2,64,-263,241,13,59,0,9,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,67,0,3,-64,241,0,56,0,5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,30,821,810,206,-615,241,0,114,0,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,96,199,25,-71,241,109,35,0,9,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,150,0,0,0,0,241,241,0,0,2,3,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,30,357,175,127,-230,241,198,32,0,9,3,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,71,116,152,81,241,1,91,0,8,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,120,12,16,162,150,241,0,54,0,9,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,185,63,27,-158,241,1,101,0,8,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,30,91,129,69,-22,241,6,127,0,9,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,180,8,31,15,7,241,13,22,0,8,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,30,15,53,102,87,241,13,56,0,4,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,150,0,0,0,0,241,245,4,0,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,0,0,88,88,241,0,47,0,9,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,6,59,154,148,241,0,102,0,8,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,0,40,220,220,241,110,51,0,3,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,30,90,192,233,143,241,0,77,0,9,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,30,9,112,26,17,241,26,77,0,6,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,30,65,75,116,51,241,218,26,0,8,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,30,44,127,2,-42,241,1,79,0,8,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,90,57,64,73,16,241,7,81,0,8,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,23,118,89,66,241,65,64,0,8,3,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,148,139,14,-134,241,12,86,0,9,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,8,2,238,230,241,195,29,0,3,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,29,62,0,-29,241,1,99,0,8,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,90,0,0,0,0,241,241,0,0,7,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,150,0,0,0,0,241,241,0,0,9,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,30,0,132,199,199,241,24,59,0,2,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,90,294,258,238,-56,241,8,120,0,3,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,150,12,1,61,49,241,7,64,0,7,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,30,4,13,0,-4,241,228,10,0,7,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,180,15,0,0,-15,241,238,2,0,5,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,3,0,59,56,241,141,10,0,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,90,0,14,124,124,241,2,55,0,7,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,630,1118,423,220,-898,241,3,115,0,9,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,180,132,23,51,-81,241,1,89,0,9,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,90,0,0,0,0,241,241,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,30,327,280,1,-326,241,4,109,0,9,4,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,0,17,21,21,241,224,4,0,4,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,120,40,11,42,2,241,223,23,0,3,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,90,16,177,302,286,241,207,40,0,4,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,60,55,86,135,80,241,2,52,0,5,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,30,94,28,84,-10,241,10,92,0,8,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,60,65,52,116,51,241,128,33,0,8,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,90,0,0,0,0,241,241,0,0,7,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,90,50,0,0,-50,241,240,11,0,5,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,0,130,153,153,241,7,87,0,7,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,70,0,0,0,0,241,255,4,0,5,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,140,8,75,-65,241,205,32,0,6,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,0,0,0,0,241,241,0,0,7,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,0,0,0,0,241,241,0,0,6,3,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,0,0,0,0,241,241,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,90,42,0,81,39,241,196,41,0,3,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,90,31,86,187,156,241,14,73,0,7,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,30,2,0,0,-2,241,219,8,0,9,3,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,120,74,84,488,414,241,200,30,0,7,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,30,79,7,21,-58,241,215,24,0,9,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,90,38,96,123,85,241,0,87,0,4,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,23,13,223,200,241,49,92,0,8,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,30,45,199,36,-9,241,14,47,0,7,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,60,3,47,6,3,241,1,68,0,7,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,30,52,49,216,164,241,11,84,0,2,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,30,0,0,68,68,241,165,6,0,5,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,340,81,57,-283,241,3,121,0,2,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,40,1,5,357,356,241,74,31,0,0,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,30,13,22,211,198,241,121,44,0,7,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,30,11,37,160,149,241,133,99,0,7,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,63,40,85,22,241,221,29,0,9,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,75,359,476,401,42,241,1,133,0,3,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,60,0,0,199,199,241,212,18,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,6,2,113,107,241,134,35,0,6,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,90,0,21,185,185,241,100,32,0,7,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,120,106,0,-120,241,1,35,0,4,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,120,422,227,336,-86,241,13,91,0,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,222,310,19,-203,241,181,31,0,3,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,90,0,0,0,0,241,241,0,0,7,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,498,847,251,-247,241,0,114,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,60,30,9,146,116,241,5,84,0,4,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,60,39,18,231,192,241,30,38,0,8,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,10,10,63,53,241,218,13,0,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,113,443,30,-83,241,2,70,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,0,0,0,0,241,241,0,0,2,3,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,1,0,59,58,241,15,48,0,1,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,30,168,139,75,-93,241,141,53,0,5,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,120,27,21,136,109,241,1,55,0,6,3,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,45,33,92,60,27,241,0,95,0,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,90,15,0,21,6,241,86,49,0,5,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,150,33,317,193,160,241,223,17,0,2,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,0,0,0,0,241,241,0,0,2,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,90,54,107,46,-8,241,145,42,0,5,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,90,41,11,101,60,241,126,48,0,5,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,184,102,11,-173,241,56,71,0,9,3,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,90,202,57,116,-86,241,64,88,0,5,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,30,36,118,79,43,241,2,97,0,5,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,30,9,117,37,28,241,15,27,0,9,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,0,30,344,344,241,13,60,0,4,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,60,0,47,101,101,241,180,24,0,2,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,75,5,4,86,81,241,31,50,0,8,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,30,72,6,61,-11,241,174,33,0,7,3,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,40,184,157,94,-90,241,174,47,0,6,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,120,108,19,103,-5,241,130,51,0,8,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,30,22,64,146,124,241,15,66,0,7,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,90,12,5,127,115,241,12,65,0,7,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,7,23,286,279,241,0,115,0,8,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,60,771,505,514,-257,241,0,115,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,70,137,188,118,241,3,120,0,3,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,90,0,11,0,0,241,177,16,0,2,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,90,0,0,0,0,241,259,1,0,5,3,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,30,92,33,109,17,241,14,35,0,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
